######################################################################
# Supplementary data to
#   Zubaran, Ritt: "An effective heuristic algorithm for the partial shop scheduling problem"
#
# The table contains one entry for each execution of the algorithm.
#
# Contains the extended results for the table in Figure 7. Reports the 5000 executions on a total of 500 instances.
#
# The total execution time is 300 seconds.
#
# Columns are as follows
#  1: index
#  2: instance name
#  3: instance replication
#  4: seed for execution
#  5: lower bound 
#  6: makespan at 300 seconds
#  7: Time to best solution
######################################################################
370   GSSfrompspTa04   6   10  911   911 181.054
371   GSSfrompspTa04   7    1  911   924  49.127
372   GSSfrompspTa04   7    2  911   924  10.402
373   GSSfrompspTa04   7    3  911   924  70.006
374   GSSfrompspTa04   7    4  911   911  76.041
375   GSSfrompspTa04   7    5  911   924  59.331
376   GSSfrompspTa04   7    6  911   924   5.755
377   GSSfrompspTa04   7    7  911   924  13.230
378   GSSfrompspTa04   7    8  911   911 187.439
379   GSSfrompspTa04   7    9  911   911 270.979
380   GSSfrompspTa04   7   10  911   912 286.405
381   GSSfrompspTa04   8    1  911  1031   0.848
382   GSSfrompspTa04   8    2  911  1031   0.751
383   GSSfrompspTa04   8    3  911  1031   1.007
384   GSSfrompspTa04   8    4  911  1031   0.244
385   GSSfrompspTa04   8    5  911  1031   0.150
386   GSSfrompspTa04   8    6  911  1031   1.072
387   GSSfrompspTa04   8    7  911  1031   0.521
388   GSSfrompspTa04   8    8  911  1031   0.503
389   GSSfrompspTa04   8    9  911  1031   0.372
390   GSSfrompspTa04   8   10  911  1031   0.150
391   GSSfrompspTa04   9    1  911   911  19.609
392   GSSfrompspTa04   9    2  911   911  31.016
393   GSSfrompspTa04   9    3  911   911   8.256
394   GSSfrompspTa04   9    4  911   913  12.973
395   GSSfrompspTa04   9    5  911   911 100.971
396   GSSfrompspTa04   9    6  911   911  15.507
397   GSSfrompspTa04   9    7  911   911  28.443
398   GSSfrompspTa04   9    8  911   911  25.665
399   GSSfrompspTa04   9    9  911   911  41.372
400   GSSfrompspTa04   9   10  911   911  77.528
401   GSSfrompspTa05   0    1  940   958 113.513
402   GSSfrompspTa05   0    2  940   975   6.232
403   GSSfrompspTa05   0    3  940   975   6.159
404   GSSfrompspTa05   0    4  940   958 182.687
405   GSSfrompspTa05   0    5  940   974  50.372
406   GSSfrompspTa05   0    6  940   958  64.336
407   GSSfrompspTa05   0    7  940   963 255.822
408   GSSfrompspTa05   0    8  940   974  37.798
409   GSSfrompspTa05   0    9  940   955 286.632
410   GSSfrompspTa05   0   10  940   955 113.994
411   GSSfrompspTa05   1    1  940   967  16.859
412   GSSfrompspTa05   1    2  940   960 289.504
413   GSSfrompspTa05   1    3  940   954  66.251
414   GSSfrompspTa05   1    4  940   963 221.717
415   GSSfrompspTa05   1    5  940   961 261.806
416   GSSfrompspTa05   1    6  940   958  95.651
417   GSSfrompspTa05   1    7  940   957 210.752
418   GSSfrompspTa05   1    8  940   957 155.225
419   GSSfrompspTa05   1    9  940   963 297.326
420   GSSfrompspTa05   1   10  940   953 108.074
421   GSSfrompspTa05   2    1  940   947 252.114
422   GSSfrompspTa05   2    2  940   940 125.940
423   GSSfrompspTa05   2    3  940   944 197.698
424   GSSfrompspTa05   2    4  940   940 101.332
425   GSSfrompspTa05   2    5  940   940 228.738
426   GSSfrompspTa05   2    6  940   942 262.110
427   GSSfrompspTa05   2    7  940   940 154.323
428   GSSfrompspTa05   2    8  940   941 285.950
429   GSSfrompspTa05   2    9  940   940 167.876
430   GSSfrompspTa05   2   10  940   940 121.894
431   GSSfrompspTa05   3    1  940   944 214.705
432   GSSfrompspTa05   3    2  940   948 247.146
433   GSSfrompspTa05   3    3  940   954 276.921
434   GSSfrompspTa05   3    4  940   948 109.560
435   GSSfrompspTa05   3    5  940   944 254.002
436   GSSfrompspTa05   3    6  940   949  95.019
437   GSSfrompspTa05   3    7  940   949  78.893
438   GSSfrompspTa05   3    8  940   951 235.822
439   GSSfrompspTa05   3    9  940   951  46.645
440   GSSfrompspTa05   3   10  940   944 298.297
441   GSSfrompspTa05   4    1  954   984 128.449
442   GSSfrompspTa05   4    2  954   975 130.564
443   GSSfrompspTa05   4    3  954   985  95.360
